Exercício: 2021
Escopo: Estados/DF
Tabela: Despesas Orçamentárias (Anexo I-D)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.40.81.00 - Distribuição Constitucional ou Legal de Receitas";"siconfi-cor_DO3.3.40.81.00.00";4471156207,52
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.40.92.00 - Despesas de exercícios anteriores";"siconfi-cor_DO3.3.40.92.00.00";2000,02
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.40.93.00 - Indenizações e restituições";"siconfi-cor_DO3.3.40.93.00.00";2075209,99
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.41.00.00 - Transferências a Municípios - Fundo a Fundo";"siconfi-cor_DO3.3.41.00.00.00";418761655,9
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO3.3.50.00.00.00";1520753265,81
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos";"siconfi-cor_DO3.3.60.00.00.00";4980895,63
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP";"siconfi-cor_DO3.3.67.00.00.00";40607867,83
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio";"siconfi-cor_DO3.3.71.00.00.00";117425760,45
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.00.00 - Aplicações Diretas";"siconfi-cor_DO3.3.90.00.00.00";5940379000,57
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar";"siconfi-cor_DO3.3.90.08.00.00";14642953,42
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.14.00 - Diárias - Civil";"siconfi-cor_DO3.3.90.14.00.00";14221014,22
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.15.00 - Diárias - Militar";"siconfi-cor_DO3.3.90.15.00.00";5888516,97
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.18.00 - Auxílio Financeiro a Estudantes";"siconfi-cor_DO3.3.90.18.00.00";44050652,43
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.20.00 - Auxílio Financeiro a Pesquisadores";"siconfi-cor_DO3.3.90.20.00.00";33734925,45
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.30.00 - Material de Consumo";"siconfi-cor_DO3.3.90.30.00.00";649385032,33
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";"siconfi-cor_DO3.3.90.31.00.00";43776861,77
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita";"siconfi-cor_DO3.3.90.32.00.00";281548979,51
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.33.00 - Passagens e Despesas com Locomoção";"siconfi-cor_DO3.3.90.33.00.00";20707503,11
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.34.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";"siconfi-cor_DO3.3.90.34.00.00";949515252,85
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.35.00 - Serviços de Consultoria";"siconfi-cor_DO3.3.90.35.00.00";10158180,54
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física";"siconfi-cor_DO3.3.90.36.00.00";216241226,82
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.37.00 - Locação de Mão-de-Obra";"siconfi-cor_DO3.3.90.37.00.00";1014783713,29
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO3.3.90.39.00.00";1571052577,57
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica";"siconfi-cor_DO3.3.90.40.00.00";207346865,15
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.41.00 - Contribuições";"siconfi-cor_DO3.3.90.41.00.00";14500000,00
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.46.00 - Auxílio-Alimentação";"siconfi-cor_DO3.3.90.46.00.00";216824977,89
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.47.00 - Obrigações Tributárias e Contributivas";"siconfi-cor_DO3.3.90.47.00.00";229580424,81
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas";"siconfi-cor_DO3.3.90.48.00.00";175873128,06
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.49.00 - Auxílio-Transporte";"siconfi-cor_DO3.3.90.49.00.00";450265,34
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.59.00 - Pensões Especiais";"siconfi-cor_DO3.3.90.59.00.00";10694197,72
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.91.00 - Sentenças Judiciais";"siconfi-cor_DO3.3.90.91.00.00";8210173,62
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.3.90.92.00.00";86926539,8
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.93.00 - Indenizações e Restituições";"siconfi-cor_DO3.3.90.93.00.00";120066432,9
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.90.99.00 - A Classificar";"siconfi-cor_DO3.3.90.99.00.00";198605,00
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.3.91.00.00.00";286828186,51
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.0.00.00.00 - Despesas de Capital";"siconfi-cor_DO4.0.00.00.00.00";3820619548,97
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.00.00.00 - Investimentos";"siconfi-cor_DO4.4.00.00.00.00";2303101367,86
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.40.00.00 - Transferências a Municípios";"siconfi-cor_DO4.4.40.00.00.00";222955565,43
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO4.4.50.00.00.00";20825484,53
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.67.00.00 - Execução de contrato de Parceria Público-Privada";"siconfi-cor_DO4.4.67.00.00.00";8317274,09
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio";"siconfi-cor_DO4.4.71.00.00.00";1044124,7
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.00.00 - Aplicações Diretas";"siconfi-cor_DO4.4.90.00.00.00";2029449671,61
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.14.00 - Diárias - Civil";"siconfi-cor_DO4.4.90.14.00.00";4481,15
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.20.00 - Auxílio Financeiro a Pesquisadores";"siconfi-cor_DO4.4.90.20.00.00";863643,5
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.30.00 - Material de Consumo";"siconfi-cor_DO4.4.90.30.00.00";9400587,76
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.35.00 - Serviços de Consultoria";"siconfi-cor_DO4.4.90.35.00.00";64976653,67
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.36.00 - Outros Serviços de Terceiros - Pessoa Física";"siconfi-cor_DO4.4.90.36.00.00";547910,16
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.37.00 - Locação de Mão-de-Obra";"siconfi-cor_DO4.4.90.37.00.00";2781339,42
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO4.4.90.39.00.00";483835469,04
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica";"siconfi-cor_DO4.4.90.40.00.00";20968742,02
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.47.00 - Obrigações Tributárias e Contributivas";"siconfi-cor_DO4.4.90.47.00.00";445838,44
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.51.00 - Obras e Instalações";"siconfi-cor_DO4.4.90.51.00.00";950076628,79
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.51.80 - Estudos e projetos";"siconfi-cor_DO4.4.90.51.80.00";1832615,4
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.51.99 - Demais Obras e Instalações";"siconfi-cor_DO4.4.90.51.99.00";948244013,39
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.52.00 - Equipamentos e Material Permanente";"siconfi-cor_DO4.4.90.52.00.00";274594211,26
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.61.00 - Aquisição de Imóveis";"siconfi-cor_DO4.4.90.61.00.00";31036943,89
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.91.00 - Sentenças Judiciais";"siconfi-cor_DO4.4.90.91.00.00";63514,94
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO4.4.90.92.00.00";46691462,61
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.93.00 - Indenizações e Restituições";"siconfi-cor_DO4.4.90.93.00.00";133053704,46
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.90.99.00 - A Classificar";"siconfi-cor_DO4.4.90.99.00.00";10108540,5
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI4.4.91.00.00.00";20509247,5
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.5.00.00.00 - Inversões Financeiras";"siconfi-cor_DO4.5.00.00.00.00";307573067,26
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.5.90.00.00 - Aplicações Diretas";"siconfi-cor_DO4.5.90.00.00.00";307573067,26
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.5.90.61.00 - Aquisição de Imóveis";"siconfi-cor_DO4.5.90.61.00.00";47906805,4
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.5.90.62.00 - Aquisição de Produtos para Revenda";"siconfi-cor_DO4.5.90.62.00.00";1145439,01
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.5.90.65.00 - Constituição ou Aumento de Capital de Empresas";"siconfi-cor_DO4.5.90.65.00.00";162848422,61
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.5.90.66.00 - Concessão de Empréstimos e Financiamentos";"siconfi-cor_DO4.5.90.66.00.00";81672400,24
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.5.90.99.00 - A Classificar";"siconfi-cor_DO4.5.90.99.00.00";14000000,00
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.6.00.00.00 - Amortização da Dívida";"siconfi-cor_DO4.6.00.00.00.00";1209945113,85
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.6.90.00.00 - Aplicações Diretas";"siconfi-cor_DO4.6.90.00.00.00";1209945113,85
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.6.90.71.00 - Principal da Dívida Contratual Resgatado";"siconfi-cor_DO4.6.90.71.00.00";1188667059,59
Governo do Estado do Ceará;23;CE;9187103;"Despesas Liquidadas";"4.6.90.99.00 - A Classificar";"siconfi-cor_DO4.6.90.99.00.00";21278054,26
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"Total Geral da Despesa";"siconfi-cor_TotalDespesas";30831747310,34
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.0.00.00.00 - Despesas Correntes";"siconfi-cor_DO3.0.00.00.00.00";27016318735,77
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.00.00.00 - Pessoal e Encargos Sociais";"siconfi-cor_DO3.1.00.00.00.00";13721017624,89
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.00.00 - Aplicações Diretas";"siconfi-cor_DO3.1.90.00.00.00";12342331982,74
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares";"siconfi-cor_DO3.1.90.01.00.00";2880689817,62
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.03.00 - Pensões do RPPS e do Militar";"siconfi-cor_DO3.1.90.03.00.00";920637291,69
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.04.00 - Contratação por Tempo Determinado";"siconfi-cor_DO3.1.90.04.00.00";450644210,7
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência";"siconfi-cor_DO3.1.90.07.00.00";21623202,73
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";"siconfi-cor_DO3.1.90.11.00.00";5891376828,33
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.12.00 - Vencimentos e Vantagens Fixas - Pessoal Militar";"siconfi-cor_DO3.1.90.12.00.00";1673422230,00
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.13.00 - Obrigações Patronais";"siconfi-cor_DO3.1.90.13.00.00";143027474,09
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.13.01 - FGTS";"siconfi-cor_DO3.1.90.13.01.00";8931151,14
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.13.02 - Contribuições Previdenciárias - INSS";"siconfi-cor_DO3.1.90.13.02.00";130193682,46
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.13.04 - Contribuição de salário-educação";"siconfi-cor_DO3.1.90.13.04.00";619749,46
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.13.18 - Contribuição para o PIS/PASEP s/ folha Pagto.";"siconfi-cor_DO3.1.90.13.18.00";3272438,69
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.13.99 - Outras Obrigações Patronais";"siconfi-cor_DO3.1.90.13.99.00";10452,34
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil";"siconfi-cor_DO3.1.90.16.00.00";30250412,71
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.91.00 - Sentenças Judiciais";"siconfi-cor_DO3.1.90.91.00.00";201423320,21
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.1.90.92.00.00";93233896,14
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.94.00 - Indenizações e Restituições Trabalhistas";"siconfi-cor_DO3.1.90.94.00.00";3666732,47
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado";"siconfi-cor_DO3.1.90.96.00.00";32336566,05
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.1.91.00.00.00";1378685642,15
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.91.13.00 - Contribuições Patronais";"siconfi-cor_DI3.1.91.13.00.00";1374346100,47
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.91.13.10 - Contribuições previdenciárias - RPPS - pessoal inativo e pensionista - plano previdenciário";"siconfi-cor_DI3.1.91.13.10.00";260146391,5
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.91.13.11 - Contribuições previdenciárias - RPPS - pessoal ativo - plano financeiro";"siconfi-cor_DI3.1.91.13.11.00";1114199708,97
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.91.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DI3.1.91.92.00.00";953741,19
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.1.91.96.00 - Ressarcimento de Despesas de Pessoal Requisitado";"siconfi-cor_DI3.1.91.96.00.00";3385800,49
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.2.00.00.00 - Juros e Encargos da Dívida";"siconfi-cor_DO3.2.00.00.00.00";516363125,8
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.2.90.00.00 - Aplicações Diretas";"siconfi-cor_DO3.2.90.00.00.00";516363125,8
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.2.90.21.00 - Juros sobre a Dívida por Contrato";"siconfi-cor_DO3.2.90.21.00.00";479115883,96
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.2.90.22.00 - Outros Encargos sobre a Dívida por Contrato";"siconfi-cor_DO3.2.90.22.00.00";27550556,85
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.2.90.99.00 - A Classificar";"siconfi-cor_DO3.2.90.99.00.00";9696684,99
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.00.00.00 - Outras Despesas Correntes";"siconfi-cor_DO3.3.00.00.00.00";12778937985,08
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.30.00.00 - Transferências a Estados e ao Distrito Federal";"siconfi-cor_DO3.3.30.00.00.00";421162,8
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.30.41.00 - Contribuições";"siconfi-cor_DO3.3.30.41.00.00";421162,8
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.40.00.00 - Transferências a Municípios";"siconfi-cor_DO3.3.40.00.00.00";4470411045,72
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.40.41.00 - Contribuições";"siconfi-cor_DO3.3.40.41.00.00";73643374,23
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.40.81.00 - Distribuição Constitucional ou Legal de Receitas";"siconfi-cor_DO3.3.40.81.00.00";4394690461,48
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.40.92.00 - Despesas de exercícios anteriores";"siconfi-cor_DO3.3.40.92.00.00";2000,02
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.40.93.00 - Indenizações e restituições";"siconfi-cor_DO3.3.40.93.00.00";2075209,99
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.41.00.00 - Transferências a Municípios - Fundo a Fundo";"siconfi-cor_DO3.3.41.00.00.00";418761655,9
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO3.3.50.00.00.00";1520753265,81
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos";"siconfi-cor_DO3.3.60.00.00.00";4980895,63
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP";"siconfi-cor_DO3.3.67.00.00.00";40607867,83
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio";"siconfi-cor_DO3.3.71.00.00.00";117425760,45
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.00.00 - Aplicações Diretas";"siconfi-cor_DO3.3.90.00.00.00";5918748308,35
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar";"siconfi-cor_DO3.3.90.08.00.00";14611349,00
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.14.00 - Diárias - Civil";"siconfi-cor_DO3.3.90.14.00.00";14193901,32
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.15.00 - Diárias - Militar";"siconfi-cor_DO3.3.90.15.00.00";5885068,46
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.18.00 - Auxílio Financeiro a Estudantes";"siconfi-cor_DO3.3.90.18.00.00";44050540,43
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.20.00 - Auxílio Financeiro a Pesquisadores";"siconfi-cor_DO3.3.90.20.00.00";33734925,45
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.30.00 - Material de Consumo";"siconfi-cor_DO3.3.90.30.00.00";645348853,66
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";"siconfi-cor_DO3.3.90.31.00.00";43776290,1
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita";"siconfi-cor_DO3.3.90.32.00.00";281261499,51
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.33.00 - Passagens e Despesas com Locomoção";"siconfi-cor_DO3.3.90.33.00.00";20707503,11
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.34.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";"siconfi-cor_DO3.3.90.34.00.00";949465326,41
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.35.00 - Serviços de Consultoria";"siconfi-cor_DO3.3.90.35.00.00";10158180,54
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física";"siconfi-cor_DO3.3.90.36.00.00";205656680,5
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.37.00 - Locação de Mão-de-Obra";"siconfi-cor_DO3.3.90.37.00.00";1014628147,5
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO3.3.90.39.00.00";1566164741,93
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica";"siconfi-cor_DO3.3.90.40.00.00";206870403,84
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.41.00 - Contribuições";"siconfi-cor_DO3.3.90.41.00.00";14500000,00
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.46.00 - Auxílio-Alimentação";"siconfi-cor_DO3.3.90.46.00.00";216821557,89
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.47.00 - Obrigações Tributárias e Contributivas";"siconfi-cor_DO3.3.90.47.00.00";229134522,23
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas";"siconfi-cor_DO3.3.90.48.00.00";175832728,06
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.49.00 - Auxílio-Transporte";"siconfi-cor_DO3.3.90.49.00.00";450265,34
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.59.00 - Pensões Especiais";"siconfi-cor_DO3.3.90.59.00.00";10694197,72
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.91.00 - Sentenças Judiciais";"siconfi-cor_DO3.3.90.91.00.00";8171289,67
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.3.90.92.00.00";86755753,1
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.93.00 - Indenizações e Restituições";"siconfi-cor_DO3.3.90.93.00.00";119675977,58
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.90.99.00 - A Classificar";"siconfi-cor_DO3.3.90.99.00.00";198605,00
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.3.91.00.00.00";286828022,59
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"4.0.00.00.00 - Despesas de Capital";"siconfi-cor_DO4.0.00.00.00.00";3815428574,57
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"4.4.00.00.00 - Investimentos";"siconfi-cor_DO4.4.00.00.00.00";2297910393,46
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"4.4.40.00.00 - Transferências a Municípios";"siconfi-cor_DO4.4.40.00.00.00";219004669,57
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO4.4.50.00.00.00";20825484,53
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"4.4.67.00.00 - Execução de contrato de Parceria Público-Privada";"siconfi-cor_DO4.4.67.00.00.00";8317274,09
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"4.4.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio";"siconfi-cor_DO4.4.71.00.00.00";1044124,7
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"4.4.90.00.00 - Aplicações Diretas";"siconfi-cor_DO4.4.90.00.00.00";2028209593,07
Governo do Estado do Ceará;23;CE;9187103;"Despesas Pagas";"4.4.90.14.00 - Diárias - Civil";"siconfi-cor_DO4.4.90.14.00.00";4481,15
